"Numero_observation";"Code_postal";"Espece";"Humidite_sol";"Difficulte_enfoncer_crayon";"Environnement";"Placette";"Nombre_individus"
98980;"33170";"Endogé";"engorge";"facile";"Urbain";2;0
98980;"33170";"Endogé";"engorge";"facile";"Urbain";3;0
98980;"33170";"Epigé";"engorge";"facile";"Urbain";1;2
98980;"33170";"Epigé";"engorge";"facile";"Urbain";2;0
98980;"33170";"Epigé";"engorge";"facile";"Urbain";3;0
98981;"33170";"Anécique tête noire";"engorge";"facile";"Urbain";1;3
98981;"33170";"Anécique tête noire";"engorge";"facile";"Urbain";2;0
98981;"33170";"Anécique tête noire";"engorge";"facile";"Urbain";3;0
98981;"33170";"Anécique tête rouge";"engorge";"facile";"Urbain";1;0
98981;"33170";"Anécique tête rouge";"engorge";"facile";"Urbain";2;0
98981;"33170";"Anécique tête rouge";"engorge";"facile";"Urbain";3;0
98981;"33170";"Endogé";"engorge";"facile";"Urbain";1;5
98981;"33170";"Endogé";"engorge";"facile";"Urbain";2;0
98981;"33170";"Endogé";"engorge";"facile";"Urbain";3;0
98981;"33170";"Epigé";"engorge";"facile";"Urbain";1;1
98981;"33170";"Epigé";"engorge";"facile";"Urbain";2;0
98981;"33170";"Epigé";"engorge";"facile";"Urbain";3;0
98984;"33190";"Anécique tête noire";"humide";"facile";"Rural";1;2
98984;"33190";"Anécique tête noire";"humide";"facile";"Rural";2;2
98984;"33190";"Anécique tête noire";"humide";"facile";"Rural";3;0
98984;"33190";"Anécique tête rouge";"humide";"facile";"Rural";1;1
98984;"33190";"Anécique tête rouge";"humide";"facile";"Rural";2;7
98984;"33190";"Anécique tête rouge";"humide";"facile";"Rural";3;0
98984;"33190";"Endogé";"humide";"facile";"Rural";1;3
98984;"33190";"Endogé";"humide";"facile";"Rural";2;0
98984;"33190";"Endogé";"humide";"facile";"Rural";3;0
98984;"33190";"Epigé";"humide";"facile";"Rural";1;1
98984;"33190";"Epigé";"humide";"facile";"Rural";2;0
98984;"33190";"Epigé";"humide";"facile";"Rural";3;0
98985;"     ";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;17
98985;"     ";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;21
98985;"     ";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;9
98985;"     ";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;1
98985;"     ";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
98985;"     ";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
98985;"     ";"Endogé";"humide";"facile";"Péri-urbain";1;3
98985;"     ";"Endogé";"humide";"facile";"Péri-urbain";2;0
98985;"     ";"Endogé";"humide";"facile";"Péri-urbain";3;0
98985;"     ";"Epigé";"humide";"facile";"Péri-urbain";1;0
98985;"     ";"Epigé";"humide";"facile";"Péri-urbain";2;0
98985;"     ";"Epigé";"humide";"facile";"Péri-urbain";3;0
98986;"33320";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";1;5
98986;"33320";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";2;0
98986;"33320";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";3;0
98986;"33320";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";1;0
98986;"33320";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";2;0
98986;"33320";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";3;0
98986;"33320";"Endogé";"humide";"peu_difficile";"Péri-urbain";1;2
98986;"33320";"Endogé";"humide";"peu_difficile";"Péri-urbain";2;1
98986;"33320";"Endogé";"humide";"peu_difficile";"Péri-urbain";3;2
98986;"33320";"Epigé";"humide";"peu_difficile";"Péri-urbain";1;0
98986;"33320";"Epigé";"humide";"peu_difficile";"Péri-urbain";2;0
98986;"33320";"Epigé";"humide";"peu_difficile";"Péri-urbain";3;0
98988;"85170";"Anécique tête noire";"engorge";"facile";"Péri-urbain";1;3
98988;"85170";"Anécique tête noire";"engorge";"facile";"Péri-urbain";2;5
98988;"85170";"Anécique tête noire";"engorge";"facile";"Péri-urbain";3;12
98988;"85170";"Anécique tête rouge";"engorge";"facile";"Péri-urbain";1;0
98988;"85170";"Anécique tête rouge";"engorge";"facile";"Péri-urbain";2;0
98988;"85170";"Anécique tête rouge";"engorge";"facile";"Péri-urbain";3;0
98988;"85170";"Endogé";"engorge";"facile";"Péri-urbain";1;1
98988;"85170";"Endogé";"engorge";"facile";"Péri-urbain";2;3
98988;"85170";"Endogé";"engorge";"facile";"Péri-urbain";3;0
98988;"85170";"Epigé";"engorge";"facile";"Péri-urbain";1;3
98988;"85170";"Epigé";"engorge";"facile";"Péri-urbain";2;0
98988;"85170";"Epigé";"engorge";"facile";"Péri-urbain";3;0
98989;"85170";"Anécique tête noire";"engorge";"tres_facile";"Péri-urbain";1;5
98989;"85170";"Anécique tête noire";"engorge";"tres_facile";"Péri-urbain";2;7
98989;"85170";"Anécique tête noire";"engorge";"tres_facile";"Péri-urbain";3;0
98989;"85170";"Anécique tête rouge";"engorge";"tres_facile";"Péri-urbain";1;5
98989;"85170";"Anécique tête rouge";"engorge";"tres_facile";"Péri-urbain";2;13
98989;"85170";"Anécique tête rouge";"engorge";"tres_facile";"Péri-urbain";3;17
98989;"85170";"Endogé";"engorge";"tres_facile";"Péri-urbain";1;3
98989;"85170";"Endogé";"engorge";"tres_facile";"Péri-urbain";2;7
98989;"85170";"Endogé";"engorge";"tres_facile";"Péri-urbain";3;9
98989;"85170";"Epigé";"engorge";"tres_facile";"Péri-urbain";1;8
98989;"85170";"Epigé";"engorge";"tres_facile";"Péri-urbain";2;21
98989;"85170";"Epigé";"engorge";"tres_facile";"Péri-urbain";3;27
98990;"33220";"Anécique tête noire";"humide";"facile";"Rural";1;6
98990;"33220";"Anécique tête noire";"humide";"facile";"Rural";2;8
98990;"33220";"Anécique tête noire";"humide";"facile";"Rural";3;12
98990;"33220";"Anécique tête rouge";"humide";"facile";"Rural";1;0
98990;"33220";"Anécique tête rouge";"humide";"facile";"Rural";2;0
98990;"33220";"Anécique tête rouge";"humide";"facile";"Rural";3;0
98990;"33220";"Endogé";"humide";"facile";"Rural";1;4
98990;"33220";"Endogé";"humide";"facile";"Rural";2;10
98990;"33220";"Endogé";"humide";"facile";"Rural";3;3
98990;"33220";"Epigé";"humide";"facile";"Rural";1;3
98990;"33220";"Epigé";"humide";"facile";"Rural";2;3
98990;"33220";"Epigé";"humide";"facile";"Rural";3;7
98992;"38220";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;7
98992;"38220";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;9
98992;"38220";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;16
98992;"38220";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;7
98992;"38220";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
98992;"38220";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
98992;"38220";"Endogé";"humide";"facile";"Péri-urbain";1;5
98992;"38220";"Endogé";"humide";"facile";"Péri-urbain";2;29
98992;"38220";"Endogé";"humide";"facile";"Péri-urbain";3;0
98992;"38220";"Epigé";"humide";"facile";"Péri-urbain";1;18
98992;"38220";"Epigé";"humide";"facile";"Péri-urbain";2;4
98992;"38220";"Epigé";"humide";"facile";"Péri-urbain";3;0
98998;"33380";"Anécique tête noire";"humide";"facile";"Urbain";1;5
98998;"33380";"Anécique tête noire";"humide";"facile";"Urbain";2;5
98998;"33380";"Anécique tête noire";"humide";"facile";"Urbain";3;0
98998;"33380";"Anécique tête rouge";"humide";"facile";"Urbain";1;0
98998;"33380";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
98998;"33380";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
98998;"33380";"Endogé";"humide";"facile";"Urbain";1;2
98998;"33380";"Endogé";"humide";"facile";"Urbain";2;0
98998;"33380";"Endogé";"humide";"facile";"Urbain";3;0
98998;"33380";"Epigé";"humide";"facile";"Urbain";1;4
98998;"33380";"Epigé";"humide";"facile";"Urbain";2;5
98998;"33380";"Epigé";"humide";"facile";"Urbain";3;11
99000;"38220";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";1;3
99000;"38220";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";2;4
99000;"38220";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";3;0
99000;"38220";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";1;3
99000;"38220";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";2;4
99000;"38220";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";3;4
99000;"38220";"Endogé";"humide";"peu_difficile";"Péri-urbain";1;5
99000;"38220";"Endogé";"humide";"peu_difficile";"Péri-urbain";2;18
99000;"38220";"Endogé";"humide";"peu_difficile";"Péri-urbain";3;25
99000;"38220";"Epigé";"humide";"peu_difficile";"Péri-urbain";1;2
99000;"38220";"Epigé";"humide";"peu_difficile";"Péri-urbain";2;3
99000;"38220";"Epigé";"humide";"peu_difficile";"Péri-urbain";3;6
99001;"74100";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";1;4
99001;"74100";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";2;10
99001;"74100";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";3;14
99001;"74100";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";1;4
99001;"74100";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";2;0
99001;"74100";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";3;0
99001;"74100";"Endogé";"humide";"peu_difficile";"Péri-urbain";1;1
99001;"74100";"Endogé";"humide";"peu_difficile";"Péri-urbain";2;0
99001;"74100";"Endogé";"humide";"peu_difficile";"Péri-urbain";3;0
99001;"74100";"Epigé";"humide";"peu_difficile";"Péri-urbain";1;2
99001;"74100";"Epigé";"humide";"peu_difficile";"Péri-urbain";2;0
99001;"74100";"Epigé";"humide";"peu_difficile";"Péri-urbain";3;0
99002;"38220";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";1;1
99002;"38220";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";2;1
99002;"38220";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";3;2
99002;"38220";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";1;2
99002;"38220";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";2;0
99002;"38220";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";3;0
99002;"38220";"Endogé";"humide";"peu_difficile";"Péri-urbain";1;5
99002;"38220";"Endogé";"humide";"peu_difficile";"Péri-urbain";2;63
99002;"38220";"Endogé";"humide";"peu_difficile";"Péri-urbain";3;0
99002;"38220";"Epigé";"humide";"peu_difficile";"Péri-urbain";1;1
99002;"38220";"Epigé";"humide";"peu_difficile";"Péri-urbain";2;0
99002;"38220";"Epigé";"humide";"peu_difficile";"Péri-urbain";3;0
99003;"38220";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";1;1
99003;"38220";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";2;4
99003;"38220";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";3;5
99003;"38220";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";1;6
99003;"38220";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";2;11
99003;"38220";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";3;0
99003;"38220";"Endogé";"humide";"peu_difficile";"Péri-urbain";1;4
99003;"38220";"Endogé";"humide";"peu_difficile";"Péri-urbain";2;14
99003;"38220";"Endogé";"humide";"peu_difficile";"Péri-urbain";3;10
99003;"38220";"Epigé";"humide";"peu_difficile";"Péri-urbain";1;3
99003;"38220";"Epigé";"humide";"peu_difficile";"Péri-urbain";2;8
99003;"38220";"Epigé";"humide";"peu_difficile";"Péri-urbain";3;0
99007;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;3
99007;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;9
99007;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;4
99007;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;2
99007;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
99007;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
99007;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;1
99007;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
99007;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
99007;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;3
99007;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
99007;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
99008;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;3
99008;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;9
99008;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;4
99008;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;2
99008;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
99008;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
99008;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;1
99008;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
99008;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
99008;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;3
99008;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
99008;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
99009;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;3
99009;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;9
99009;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;4
99009;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;2
99009;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
99009;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
99009;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;1
99009;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
99009;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
99009;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;3
99009;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
99009;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
99010;"74100";"Anécique tête noire";"humide";"";"Péri-urbain";1;3
99010;"74100";"Anécique tête noire";"humide";"";"Péri-urbain";2;9
99010;"74100";"Anécique tête noire";"humide";"";"Péri-urbain";3;4
99010;"74100";"Anécique tête rouge";"humide";"";"Péri-urbain";1;2
99010;"74100";"Anécique tête rouge";"humide";"";"Péri-urbain";2;0
99010;"74100";"Anécique tête rouge";"humide";"";"Péri-urbain";3;0
99010;"74100";"Endogé";"humide";"";"Péri-urbain";1;1
99010;"74100";"Endogé";"humide";"";"Péri-urbain";2;0
99010;"74100";"Endogé";"humide";"";"Péri-urbain";3;0
99010;"74100";"Epigé";"humide";"";"Péri-urbain";1;3
99010;"74100";"Epigé";"humide";"";"Péri-urbain";2;0
99010;"74100";"Epigé";"humide";"";"Péri-urbain";3;0
99011;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;3
99011;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;9
99011;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;4
99011;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;2
99011;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
99011;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
99011;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;1
99011;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
99011;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
99011;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;3
99011;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
99011;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
99012;"74100";"Anécique tête noire";"humide";"tres_facile";"Péri-urbain";1;4
99012;"74100";"Anécique tête noire";"humide";"tres_facile";"Péri-urbain";2;0
99012;"74100";"Anécique tête noire";"humide";"tres_facile";"Péri-urbain";3;0
99012;"74100";"Anécique tête rouge";"humide";"tres_facile";"Péri-urbain";1;0
99012;"74100";"Anécique tête rouge";"humide";"tres_facile";"Péri-urbain";2;0
99012;"74100";"Anécique tête rouge";"humide";"tres_facile";"Péri-urbain";3;0
99012;"74100";"Endogé";"humide";"tres_facile";"Péri-urbain";1;0
99012;"74100";"Endogé";"humide";"tres_facile";"Péri-urbain";2;0
99012;"74100";"Endogé";"humide";"tres_facile";"Péri-urbain";3;0
99012;"74100";"Epigé";"humide";"tres_facile";"Péri-urbain";1;3
99012;"74100";"Epigé";"humide";"tres_facile";"Péri-urbain";2;0
99012;"74100";"Epigé";"humide";"tres_facile";"Péri-urbain";3;0
99013;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;3
99013;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;9
99013;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;4
99013;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;2
99013;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
99013;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
99013;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;1
99013;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
99013;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
99013;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;3
99013;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
99013;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
99014;"74100";"Anécique tête noire";"humide";"";"Péri-urbain";1;0
99014;"74100";"Anécique tête noire";"humide";"";"Péri-urbain";2;0
99014;"74100";"Anécique tête noire";"humide";"";"Péri-urbain";3;0
99014;"74100";"Anécique tête rouge";"humide";"";"Péri-urbain";1;0
99014;"74100";"Anécique tête rouge";"humide";"";"Péri-urbain";2;0
99014;"74100";"Anécique tête rouge";"humide";"";"Péri-urbain";3;0
99014;"74100";"Endogé";"humide";"";"Péri-urbain";1;0
99014;"74100";"Endogé";"humide";"";"Péri-urbain";2;0
99014;"74100";"Endogé";"humide";"";"Péri-urbain";3;0
99014;"74100";"Epigé";"humide";"";"Péri-urbain";1;4
99014;"74100";"Epigé";"humide";"";"Péri-urbain";2;6
99014;"74100";"Epigé";"humide";"";"Péri-urbain";3;10
99015;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;3
99015;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;9
99015;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;4
99015;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;2
99015;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
99015;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
99015;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;1
99015;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
99015;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
99015;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;3
99015;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
99015;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
99016;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;0
99016;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;0
99016;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
99016;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;0
99016;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
99016;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
99016;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;0
99016;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
99016;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
99016;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;3
99016;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;7
99016;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;12
99017;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;0
99017;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;0
99017;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
